"","subject","trial","condition","trialtype","Looks","time","time_bin","condition_num"
"23365",11795375,"26","cohort","TCUU",0,851.199999809266,800,0.5
"23366",11795375,"26","unrelated","TCUU",0,888.199999809266,800,-0.5
"23367",11795375,"26","unrelated2","TCUU",1,888.199999809266,800,-0.5
"23368",11795375,"26","cohort","TCUU",0,888.199999809266,800,0.5
"23369",11795375,"26","unrelated","TCUU",0,921.999999761586,900,-0.5
"23370",11795375,"26","unrelated2","TCUU",1,921.999999761586,900,-0.5
"23371",11795375,"26","cohort","TCUU",0,921.999999761586,900,0.5
"23372",11795375,"26","unrelated","TCUU",0,956.099999904636,900,-0.5
"23373",11795375,"26","unrelated2","TCUU",1,956.099999904636,900,-0.5
"23374",11795375,"26","cohort","TCUU",0,956.099999904636,900,0.5
"23375",11795375,"26","unrelated","TCUU",0,993.399999856946,900,-0.5
"23376",11795375,"26","unrelated2","TCUU",0,993.399999856946,900,-0.5
"23377",11795375,"26","cohort","TCUU",1,993.399999856946,900,0.5
"23378",11795375,"26","unrelated","TCUU",0,1052.39999985695,1000,-0.5
"23379",11795375,"26","unrelated2","TCUU",0,1052.39999985695,1000,-0.5
"23380",11795375,"26","cohort","TCUU",1,1052.39999985695,1000,0.5
"23381",11795375,"26","unrelated","TCUU",0,1091.99999976159,1000,-0.5
"23382",11795375,"26","unrelated2","TCUU",0,1091.99999976159,1000,-0.5
"23383",11795375,"26","cohort","TCUU",1,1091.99999976159,1000,0.5
"23384",11795375,"26","unrelated","TCUU",0,1127.29999995232,1100,-0.5
"23385",11795375,"26","unrelated2","TCUU",0,1127.29999995232,1100,-0.5
"23386",11795375,"26","cohort","TCUU",1,1127.29999995232,1100,0.5
"23387",11795375,"26","unrelated","TCUU",0,1162.89999985695,1100,-0.5
"23388",11795375,"26","unrelated2","TCUU",0,1162.89999985695,1100,-0.5
"23389",11795375,"26","cohort","TCUU",0,1162.89999985695,1100,0.5
"23390",11795375,"26","unrelated","TCUU",0,1203.19999980927,1200,-0.5
"23391",11795375,"26","unrelated2","TCUU",0,1203.19999980927,1200,-0.5
"23392",11795375,"26","cohort","TCUU",0,1203.19999980927,1200,0.5
"23393",11795375,"26","unrelated","TCUU",0,1238.19999980927,1200,-0.5
"23394",11795375,"26","unrelated2","TCUU",0,1238.19999980927,1200,-0.5
"23395",11795375,"26","cohort","TCUU",0,1238.19999980927,1200,0.5
"23396",11795375,"26","unrelated","TCUU",0,1275.79999995232,1200,-0.5
"23397",11795375,"26","unrelated2","TCUU",0,1275.79999995232,1200,-0.5
"23398",11795375,"26","cohort","TCUU",0,1275.79999995232,1200,0.5
"23399",11795375,"26","unrelated","TCUU",0,1312.19999980927,1300,-0.5
"23400",11795375,"26","unrelated2","TCUU",0,1312.19999980927,1300,-0.5
"23401",11795375,"26","cohort","TCUU",0,1312.19999980927,1300,0.5
"23402",11795375,"26","unrelated","TCUU",0,1348.89999985695,1300,-0.5
"23403",11795375,"26","unrelated2","TCUU",0,1348.89999985695,1300,-0.5
"23404",11795375,"26","cohort","TCUU",0,1348.89999985695,1300,0.5
"23405",11795375,"26","unrelated","TCUU",0,1384.29999995232,1300,-0.5
"23406",11795375,"26","unrelated2","TCUU",0,1384.29999995232,1300,-0.5
"23407",11795375,"26","cohort","TCUU",0,1384.29999995232,1300,0.5
"23408",11795375,"26","unrelated","TCUU",0,1417.59999990464,1400,-0.5
"23409",11795375,"26","unrelated2","TCUU",0,1417.59999990464,1400,-0.5
"23410",11795375,"26","cohort","TCUU",0,1417.59999990464,1400,0.5
"23411",11795375,"26","unrelated","TCUU",0,1452.09999990464,1400,-0.5
"23412",11795375,"26","unrelated2","TCUU",0,1452.09999990464,1400,-0.5
"23413",11795375,"26","cohort","TCUU",0,1452.09999990464,1400,0.5
"23414",11795375,"26","unrelated","TCUU",0,1486.89999985695,1400,-0.5
"23415",11795375,"26","unrelated2","TCUU",0,1486.89999985695,1400,-0.5
"23416",11795375,"26","cohort","TCUU",0,1486.89999985695,1400,0.5
"23417",11795375,"26","unrelated","TCUU",0,1522.19999980927,1500,-0.5
"23418",11795375,"26","unrelated2","TCUU",0,1522.19999980927,1500,-0.5
"23419",11795375,"26","cohort","TCUU",0,1522.19999980927,1500,0.5
"23420",11795375,"26","unrelated","TCUU",0,1562.59999990464,1500,-0.5
"23421",11795375,"26","unrelated2","TCUU",0,1562.59999990464,1500,-0.5
"23422",11795375,"26","cohort","TCUU",0,1562.59999990464,1500,0.5
"23423",11795375,"26","unrelated","TCUU",0,1596.99999976159,1500,-0.5
"23424",11795375,"26","unrelated2","TCUU",0,1596.99999976159,1500,-0.5
"23425",11795375,"26","cohort","TCUU",0,1596.99999976159,1500,0.5
"23426",11795375,"37","unrelated","TCRU",0,-77.9999997615811,-100,-0.5
"23427",11795375,"37","cohort","TCRU",0,-77.9999997615811,-100,0.5
"23428",11795375,"37","unrelated","TCRU",0,-42.3999998569491,-100,-0.5
"23429",11795375,"37","cohort","TCRU",0,-42.3999998569491,-100,0.5
"23430",11795375,"37","unrelated","TCRU",0,-8.29999995231611,-100,-0.5
"23431",11795375,"37","cohort","TCRU",0,-8.29999995231611,-100,0.5
"23432",11795375,"37","unrelated","TCRU",0,24.9000000953679,0,-0.5
"23433",11795375,"37","cohort","TCRU",0,24.9000000953679,0,0.5
"23434",11795375,"37","unrelated","TCRU",0,62.4000000953679,0,-0.5
"23435",11795375,"37","cohort","TCRU",0,62.4000000953679,0,0.5
"23436",11795375,"37","unrelated","TCRU",1,92.8000001907349,0,-0.5
"23437",11795375,"37","cohort","TCRU",0,92.8000001907349,0,0.5
"23438",11795375,"37","unrelated","TCRU",1,129.300000190735,100,-0.5
"23439",11795375,"37","cohort","TCRU",0,129.300000190735,100,0.5
"23440",11795375,"37","unrelated","TCRU",1,159.900000095368,100,-0.5
"23441",11795375,"37","cohort","TCRU",0,159.900000095368,100,0.5
"23442",11795375,"37","unrelated","TCRU",1,196.500000238419,100,-0.5
"23443",11795375,"37","cohort","TCRU",0,196.500000238419,100,0.5
"23444",11795375,"37","unrelated","TCRU",1,232.100000143051,200,-0.5
"23445",11795375,"37","cohort","TCRU",0,232.100000143051,200,0.5
"23446",11795375,"37","unrelated","TCRU",1,266.200000047684,200,-0.5
"23447",11795375,"37","cohort","TCRU",0,266.200000047684,200,0.5
"23448",11795375,"37","unrelated","TCRU",0,299.700000047684,200,-0.5
"23449",11795375,"37","cohort","TCRU",0,299.700000047684,200,0.5
"23450",11795375,"37","unrelated","TCRU",0,331.900000095368,300,-0.5
"23451",11795375,"37","cohort","TCRU",0,331.900000095368,300,0.5
"23452",11795375,"37","unrelated","TCRU",0,365.800000190735,300,-0.5
"23453",11795375,"37","cohort","TCRU",0,365.800000190735,300,0.5
"23454",11795375,"37","unrelated","TCRU",0,403.400000095368,400,-0.5
"23455",11795375,"37","cohort","TCRU",0,403.400000095368,400,0.5
"23456",11795375,"37","unrelated","TCRU",0,435.300000190735,400,-0.5
"23457",11795375,"37","cohort","TCRU",0,435.300000190735,400,0.5
"23458",11795375,"37","unrelated","TCRU",0,471.600000143051,400,-0.5
"23459",11795375,"37","cohort","TCRU",0,471.600000143051,400,0.5
"23460",11795375,"37","unrelated","TCRU",0,505.900000095368,500,-0.5
"23461",11795375,"37","cohort","TCRU",0,505.900000095368,500,0.5
"23462",11795375,"37","unrelated","TCRU",0,536.600000143051,500,-0.5
"23463",11795375,"37","cohort","TCRU",0,536.600000143051,500,0.5
"23464",11795375,"37","unrelated","TCRU",0,573.100000143051,500,-0.5
"23465",11795375,"37","cohort","TCRU",0,573.100000143051,500,0.5
"23466",11795375,"37","unrelated","TCRU",0,602.900000095368,600,-0.5
"23467",11795375,"37","cohort","TCRU",0,602.900000095368,600,0.5
"23468",11795375,"37","unrelated","TCRU",0,639.500000238419,600,-0.5
"23469",11795375,"37","cohort","TCRU",0,639.500000238419,600,0.5
"23470",11795375,"37","unrelated","TCRU",0,674.300000190735,600,-0.5
"23471",11795375,"37","cohort","TCRU",0,674.300000190735,600,0.5
"23472",11795375,"37","unrelated","TCRU",0,811.100000143055,800,-0.5
"23473",11795375,"37","cohort","TCRU",0,811.100000143055,800,0.5
"23474",11795375,"37","unrelated","TCRU",0,845.800000190735,800,-0.5
"23475",11795375,"37","cohort","TCRU",0,845.800000190735,800,0.5
"23476",11795375,"37","unrelated","TCRU",0,876.300000190735,800,-0.5
"23477",11795375,"37","cohort","TCRU",1,876.300000190735,800,0.5
"23478",11795375,"37","unrelated","TCRU",0,910.300000190735,900,-0.5
"23479",11795375,"37","cohort","TCRU",1,910.300000190735,900,0.5
"23480",11795375,"37","unrelated","TCRU",0,943.700000047685,900,-0.5
"23481",11795375,"37","cohort","TCRU",1,943.700000047685,900,0.5
"23482",11795375,"37","unrelated","TCRU",0,980.200000047685,900,-0.5
"23483",11795375,"37","cohort","TCRU",1,980.200000047685,900,0.5
"23484",11795375,"37","unrelated","TCRU",0,1014.70000004768,1000,-0.5
"23485",11795375,"37","cohort","TCRU",1,1014.70000004768,1000,0.5
"23486",11795375,"37","unrelated","TCRU",0,1048.50000023841,1000,-0.5
"23487",11795375,"37","cohort","TCRU",1,1048.50000023841,1000,0.5
"23488",11795375,"37","unrelated","TCRU",0,1086.00000023841,1000,-0.5
"23489",11795375,"37","cohort","TCRU",1,1086.00000023841,1000,0.5
"23490",11795375,"37","unrelated","TCRU",0,1118.00000023841,1100,-0.5
"23491",11795375,"37","cohort","TCRU",1,1118.00000023841,1100,0.5
"23492",11795375,"37","unrelated","TCRU",0,1156.00000023841,1100,-0.5
"23493",11795375,"37","cohort","TCRU",1,1156.00000023841,1100,0.5
"23494",11795375,"37","unrelated","TCRU",0,1193.20000004768,1100,-0.5
"23495",11795375,"37","cohort","TCRU",0,1193.20000004768,1100,0.5
"23496",11795375,"37","unrelated","TCRU",0,1227.80000019073,1200,-0.5
"23497",11795375,"37","cohort","TCRU",0,1227.80000019073,1200,0.5
"23498",11795375,"37","unrelated","TCRU",0,1261.90000009536,1200,-0.5
"23499",11795375,"37","cohort","TCRU",0,1261.90000009536,1200,0.5
"23500",11795375,"37","unrelated","TCRU",0,1299.60000014305,1200,-0.5
"23501",11795375,"37","cohort","TCRU",0,1299.60000014305,1200,0.5
"23502",11795375,"37","unrelated","TCRU",0,1331.80000019073,1300,-0.5
"23503",11795375,"37","cohort","TCRU",0,1331.80000019073,1300,0.5
"23504",11795375,"37","unrelated","TCRU",0,1369.80000019073,1300,-0.5
"23505",11795375,"37","cohort","TCRU",0,1369.80000019073,1300,0.5
"23506",11795375,"37","unrelated","TCRU",0,1443.90000009536,1400,-0.5
"23507",11795375,"37","cohort","TCRU",0,1443.90000009536,1400,0.5
"23508",11795375,"92","unrelated","TCUU",1,-36.8999998569489,-100,-0.5
"23509",11795375,"92","unrelated2","TCUU",0,-36.8999998569489,-100,-0.5
"23510",11795375,"92","cohort","TCUU",0,-36.8999998569489,-100,0.5
"23511",11795375,"92","unrelated","TCUU",1,-5.79999995231583,-100,-0.5
"23512",11795375,"92","unrelated2","TCUU",0,-5.79999995231583,-100,-0.5
"23513",11795375,"92","cohort","TCUU",0,-5.79999995231583,-100,0.5
"23514",11795375,"92","unrelated","TCUU",1,29.7000000476842,0,-0.5
"23515",11795375,"92","unrelated2","TCUU",0,29.7000000476842,0,-0.5
"23516",11795375,"92","cohort","TCUU",0,29.7000000476842,0,0.5
"23517",11795375,"92","unrelated","TCUU",0,63.4000000953671,0,-0.5
"23518",11795375,"92","unrelated2","TCUU",1,63.4000000953671,0,-0.5
"23519",11795375,"92","cohort","TCUU",0,63.4000000953671,0,0.5
"23520",11795375,"92","unrelated","TCUU",0,98.3000001907351,0,-0.5
"23521",11795375,"92","unrelated2","TCUU",0,98.3000001907351,0,-0.5
"23522",11795375,"92","cohort","TCUU",1,98.3000001907351,0,0.5
"23523",11795375,"92","unrelated","TCUU",0,132.5,100,-0.5
"23524",11795375,"92","unrelated2","TCUU",0,132.5,100,-0.5
"23525",11795375,"92","cohort","TCUU",1,132.5,100,0.5
"23526",11795375,"92","unrelated","TCUU",0,167.5,100,-0.5
"23527",11795375,"92","unrelated2","TCUU",0,167.5,100,-0.5
"23528",11795375,"92","cohort","TCUU",1,167.5,100,0.5
"23529",11795375,"92","unrelated","TCUU",0,200.300000190735,200,-0.5
"23530",11795375,"92","unrelated2","TCUU",0,200.300000190735,200,-0.5
"23531",11795375,"92","cohort","TCUU",1,200.300000190735,200,0.5
"23532",11795375,"92","unrelated","TCUU",0,233.400000095367,200,-0.5
"23533",11795375,"92","unrelated2","TCUU",0,233.400000095367,200,-0.5
"23534",11795375,"92","cohort","TCUU",1,233.400000095367,200,0.5
"23535",11795375,"92","unrelated","TCUU",0,271.5,200,-0.5
"23536",11795375,"92","unrelated2","TCUU",0,271.5,200,-0.5
"23537",11795375,"92","cohort","TCUU",1,271.5,200,0.5
"23538",11795375,"92","unrelated","TCUU",0,446,400,-0.5
"23539",11795375,"92","unrelated2","TCUU",0,446,400,-0.5
"23540",11795375,"92","cohort","TCUU",1,446,400,0.5
"23541",11795375,"92","unrelated","TCUU",0,478.800000190735,400,-0.5
"23542",11795375,"92","unrelated2","TCUU",1,478.800000190735,400,-0.5
"23543",11795375,"92","cohort","TCUU",0,478.800000190735,400,0.5
"23544",11795375,"92","unrelated","TCUU",0,514.300000190735,500,-0.5
"23545",11795375,"92","unrelated2","TCUU",1,514.300000190735,500,-0.5
"23546",11795375,"92","cohort","TCUU",0,514.300000190735,500,0.5
"23547",11795375,"92","unrelated","TCUU",0,553.300000190735,500,-0.5
"23548",11795375,"92","unrelated2","TCUU",1,553.300000190735,500,-0.5
"23549",11795375,"92","cohort","TCUU",0,553.300000190735,500,0.5
"23550",11795375,"92","unrelated","TCUU",0,586.400000095367,500,-0.5
"23551",11795375,"92","unrelated2","TCUU",1,586.400000095367,500,-0.5
"23552",11795375,"92","cohort","TCUU",0,586.400000095367,500,0.5
"23553",11795375,"92","unrelated","TCUU",0,620.300000190735,600,-0.5
"23554",11795375,"92","unrelated2","TCUU",1,620.300000190735,600,-0.5
"23555",11795375,"92","cohort","TCUU",0,620.300000190735,600,0.5
"23556",11795375,"92","unrelated","TCUU",0,655.200000047684,600,-0.5
"23557",11795375,"92","unrelated2","TCUU",1,655.200000047684,600,-0.5
"23558",11795375,"92","cohort","TCUU",0,655.200000047684,600,0.5
"23559",11795375,"92","unrelated","TCUU",0,690.800000190731,600,-0.5
"23560",11795375,"92","unrelated2","TCUU",1,690.800000190731,600,-0.5
"23561",11795375,"92","cohort","TCUU",0,690.800000190731,600,0.5
"23562",11795375,"92","unrelated","TCUU",1,725.100000143051,700,-0.5
"23563",11795375,"92","unrelated2","TCUU",0,725.100000143051,700,-0.5
"23564",11795375,"92","cohort","TCUU",0,725.100000143051,700,0.5
"23565",11795375,"92","unrelated","TCUU",1,756.900000095371,700,-0.5
"23566",11795375,"92","unrelated2","TCUU",0,756.900000095371,700,-0.5
"23567",11795375,"92","cohort","TCUU",0,756.900000095371,700,0.5
"23568",11795375,"92","unrelated","TCUU",1,795.000000000001,700,-0.5
"23569",11795375,"92","unrelated2","TCUU",0,795.000000000001,700,-0.5
"23570",11795375,"92","cohort","TCUU",0,795.000000000001,700,0.5
"23571",11795375,"92","unrelated","TCUU",1,865.500000000001,800,-0.5
"23572",11795375,"92","unrelated2","TCUU",0,865.500000000001,800,-0.5
"23573",11795375,"92","cohort","TCUU",0,865.500000000001,800,0.5
"23574",11795375,"92","unrelated","TCUU",1,899.200000047681,800,-0.5
"23575",11795375,"92","unrelated2","TCUU",0,899.200000047681,800,-0.5
"23576",11795375,"92","cohort","TCUU",0,899.200000047681,800,0.5
"23577",11795375,"92","unrelated","TCUU",1,933.500000000001,900,-0.5
"23578",11795375,"92","unrelated2","TCUU",0,933.500000000001,900,-0.5
"23579",11795375,"92","cohort","TCUU",0,933.500000000001,900,0.5
"23580",11795375,"92","unrelated","TCUU",1,969.700000047681,900,-0.5
"23581",11795375,"92","unrelated2","TCUU",0,969.700000047681,900,-0.5
"23582",11795375,"92","cohort","TCUU",0,969.700000047681,900,0.5
"23583",11795375,"92","unrelated","TCUU",1,1004.5,1000,-0.5
"23584",11795375,"92","unrelated2","TCUU",0,1004.5,1000,-0.5
"23585",11795375,"92","cohort","TCUU",0,1004.5,1000,0.5
"23586",11795375,"92","unrelated","TCUU",1,1047,1000,-0.5
"23587",11795375,"92","unrelated2","TCUU",0,1047,1000,-0.5
"23588",11795375,"92","cohort","TCUU",0,1047,1000,0.5
"23589",11795375,"92","unrelated","TCUU",1,1080,1000,-0.5
"23590",11795375,"92","unrelated2","TCUU",0,1080,1000,-0.5
"23591",11795375,"92","cohort","TCUU",0,1080,1000,0.5
"23592",11795375,"92","unrelated","TCUU",1,1117.70000004768,1100,-0.5
"23593",11795375,"92","unrelated2","TCUU",0,1117.70000004768,1100,-0.5
"23594",11795375,"92","cohort","TCUU",0,1117.70000004768,1100,0.5
"23595",11795375,"92","unrelated","TCUU",0,1156.20000004768,1100,-0.5
"23596",11795375,"92","unrelated2","TCUU",0,1156.20000004768,1100,-0.5
"23597",11795375,"92","cohort","TCUU",0,1156.20000004768,1100,0.5
"23598",11795375,"92","unrelated","TCUU",0,1190.10000014305,1100,-0.5
"23599",11795375,"92","unrelated2","TCUU",0,1190.10000014305,1100,-0.5
"23600",11795375,"92","cohort","TCUU",0,1190.10000014305,1100,0.5
"23601",11795375,"92","unrelated","TCUU",0,1227,1200,-0.5
"23602",11795375,"92","unrelated2","TCUU",0,1227,1200,-0.5
"23603",11795375,"92","cohort","TCUU",0,1227,1200,0.5
"23604",11795375,"92","unrelated","TCUU",0,1262.30000019073,1200,-0.5
"23605",11795375,"92","unrelated2","TCUU",0,1262.30000019073,1200,-0.5
"23606",11795375,"92","cohort","TCUU",0,1262.30000019073,1200,0.5
"23607",11795375,"92","unrelated","TCUU",0,1295.60000014305,1200,-0.5
"23608",11795375,"92","unrelated2","TCUU",0,1295.60000014305,1200,-0.5
"23609",11795375,"92","cohort","TCUU",0,1295.60000014305,1200,0.5
"23610",11795375,"92","unrelated","TCUU",1,1331,1300,-0.5
"23611",11795375,"92","unrelated2","TCUU",0,1331,1300,-0.5
"23612",11795375,"92","cohort","TCUU",0,1331,1300,0.5
"23613",11795375,"92","unrelated","TCUU",1,1366.20000004768,1300,-0.5
"23614",11795375,"92","unrelated2","TCUU",0,1366.20000004768,1300,-0.5
"23615",11795375,"92","cohort","TCUU",0,1366.20000004768,1300,0.5
"23616",11795375,"92","unrelated","TCUU",1,1402.70000004768,1400,-0.5
"23617",11795375,"92","unrelated2","TCUU",0,1402.70000004768,1400,-0.5
"23618",11795375,"92","cohort","TCUU",0,1402.70000004768,1400,0.5
"23619",11795375,"92","unrelated","TCUU",0,1439.10000014305,1400,-0.5
"23620",11795375,"92","unrelated2","TCUU",0,1439.10000014305,1400,-0.5
"23621",11795375,"92","cohort","TCUU",0,1439.10000014305,1400,0.5
"23622",11795375,"92","unrelated","TCUU",0,1476.30000019073,1400,-0.5
"23623",11795375,"92","unrelated2","TCUU",0,1476.30000019073,1400,-0.5
"23624",11795375,"92","cohort","TCUU",0,1476.30000019073,1400,0.5
"23625",11795375,"92","unrelated","TCUU",1,1512.70000004768,1500,-0.5
"23626",11795375,"92","unrelated2","TCUU",0,1512.70000004768,1500,-0.5
"23627",11795375,"92","cohort","TCUU",0,1512.70000004768,1500,0.5
"23628",11795375,"92","unrelated","TCUU",1,1546.90000009537,1500,-0.5
"23629",11795375,"92","unrelated2","TCUU",0,1546.90000009537,1500,-0.5
"23630",11795375,"92","cohort","TCUU",0,1546.90000009537,1500,0.5
"23631",11795375,"92","unrelated","TCUU",0,1584.90000009537,1500,-0.5
"23632",11795375,"92","unrelated2","TCUU",0,1584.90000009537,1500,-0.5
"23633",11795375,"92","cohort","TCUU",0,1584.90000009537,1500,0.5
"23634",11795375,"92","unrelated","TCUU",1,1616.5,1600,-0.5
"23635",11795375,"92","unrelated2","TCUU",0,1616.5,1600,-0.5
"23636",11795375,"92","cohort","TCUU",0,1616.5,1600,0.5
"23637",11795375,"92","unrelated","TCUU",1,1652.70000004768,1600,-0.5
"23638",11795375,"92","unrelated2","TCUU",0,1652.70000004768,1600,-0.5
"23639",11795375,"92","cohort","TCUU",0,1652.70000004768,1600,0.5
"23640",11795375,"92","unrelated","TCUU",0,1688.30000019073,1600,-0.5
"23641",11795375,"92","unrelated2","TCUU",0,1688.30000019073,1600,-0.5
"23642",11795375,"92","cohort","TCUU",0,1688.30000019073,1600,0.5
"23643",11795375,"92","unrelated","TCUU",0,1723.70000004768,1700,-0.5
"23644",11795375,"92","unrelated2","TCUU",0,1723.70000004768,1700,-0.5
"23645",11795375,"92","cohort","TCUU",0,1723.70000004768,1700,0.5
"23646",11795375,"92","unrelated","TCUU",1,1759.60000014305,1700,-0.5
"23647",11795375,"92","unrelated2","TCUU",0,1759.60000014305,1700,-0.5
"23648",11795375,"92","cohort","TCUU",0,1759.60000014305,1700,0.5
"23649",11795375,"92","unrelated","TCUU",1,1794,1700,-0.5
"23650",11795375,"92","unrelated2","TCUU",0,1794,1700,-0.5
"23651",11795375,"92","cohort","TCUU",0,1794,1700,0.5
"23652",11795375,"92","unrelated","TCUU",1,1828.90000009537,1800,-0.5
"23653",11795375,"92","unrelated2","TCUU",0,1828.90000009537,1800,-0.5
"23654",11795375,"92","cohort","TCUU",0,1828.90000009537,1800,0.5
"23655",11795375,"92","unrelated","TCUU",0,1869.70000004768,1800,-0.5
"23656",11795375,"92","unrelated2","TCUU",0,1869.70000004768,1800,-0.5
"23657",11795375,"92","cohort","TCUU",0,1869.70000004768,1800,0.5
"23658",11795375,"92","unrelated","TCUU",0,1904.40000009537,1900,-0.5
"23659",11795375,"92","unrelated2","TCUU",0,1904.40000009537,1900,-0.5
"23660",11795375,"92","cohort","TCUU",0,1904.40000009537,1900,0.5
"23661",11795375,"92","unrelated","TCUU",0,1941.90000009537,1900,-0.5
"23662",11795375,"92","unrelated2","TCUU",0,1941.90000009537,1900,-0.5
"23663",11795375,"92","cohort","TCUU",0,1941.90000009537,1900,0.5
"23664",11795375,"92","unrelated","TCUU",1,1976.40000009537,1900,-0.5
"23665",11795375,"92","unrelated2","TCUU",0,1976.40000009537,1900,-0.5
"23666",11795375,"92","cohort","TCUU",0,1976.40000009537,1900,0.5
"23667",11795375,"88","unrelated","TCRU",0,-72.5,-100,-0.5
"23668",11795375,"88","cohort","TCRU",1,-72.5,-100,0.5
"23669",11795375,"88","unrelated","TCRU",1,-38.299999952316,-100,-0.5
"23670",11795375,"88","cohort","TCRU",0,-38.299999952316,-100,0.5
"23671",11795375,"88","unrelated","TCRU",1,-4.200000047684,-100,-0.5
"23672",11795375,"88","cohort","TCRU",0,-4.200000047684,-100,0.5
"23673",11795375,"88","unrelated","TCRU",1,33.5,0,-0.5
"23674",11795375,"88","cohort","TCRU",0,33.5,0,0.5
"23675",11795375,"88","unrelated","TCRU",1,64.5,0,-0.5
"23676",11795375,"88","cohort","TCRU",0,64.5,0,0.5
"23677",11795375,"88","unrelated","TCRU",1,100.799999952316,100,-0.5
"23678",11795375,"88","cohort","TCRU",0,100.799999952316,100,0.5
"23679",11795375,"88","unrelated","TCRU",1,134,100,-0.5
"23680",11795375,"88","cohort","TCRU",0,134,100,0.5
"23681",11795375,"88","unrelated","TCRU",0,168.200000047684,100,-0.5
"23682",11795375,"88","cohort","TCRU",0,168.200000047684,100,0.5
"23683",11795375,"88","unrelated","TCRU",0,200.599999904633,200,-0.5
"23684",11795375,"88","cohort","TCRU",0,200.599999904633,200,0.5
"23685",11795375,"88","unrelated","TCRU",0,241.900000095367,200,-0.5
"23686",11795375,"88","cohort","TCRU",0,241.900000095367,200,0.5
"23687",11795375,"88","unrelated","TCRU",0,275.5,200,-0.5
"23688",11795375,"88","cohort","TCRU",0,275.5,200,0.5
"23689",11795375,"88","unrelated","TCRU",0,309.700000047684,300,-0.5
"23690",11795375,"88","cohort","TCRU",0,309.700000047684,300,0.5
"23691",11795375,"88","unrelated","TCRU",0,341.599999904633,300,-0.5
"23692",11795375,"88","cohort","TCRU",0,341.599999904633,300,0.5
"23693",11795375,"88","unrelated","TCRU",0,377.5,300,-0.5
"23694",11795375,"88","cohort","TCRU",0,377.5,300,0.5
"23695",11795375,"88","unrelated","TCRU",0,410.299999952316,400,-0.5
"23696",11795375,"88","cohort","TCRU",0,410.299999952316,400,0.5
"23697",11795375,"88","unrelated","TCRU",0,442.299999952316,400,-0.5
"23698",11795375,"88","cohort","TCRU",0,442.299999952316,400,0.5
"23699",11795375,"88","unrelated","TCRU",0,477.099999904633,400,-0.5
"23700",11795375,"88","cohort","TCRU",0,477.099999904633,400,0.5
"23701",11795375,"88","unrelated","TCRU",0,510,500,-0.5
"23702",11795375,"88","cohort","TCRU",0,510,500,0.5
"23703",11795375,"88","unrelated","TCRU",1,545.700000047684,500,-0.5
"23704",11795375,"88","cohort","TCRU",0,545.700000047684,500,0.5
"23705",11795375,"88","unrelated","TCRU",1,583.099999904633,500,-0.5
"23706",11795375,"88","cohort","TCRU",0,583.099999904633,500,0.5
"23707",11795375,"88","unrelated","TCRU",1,615.099999904633,600,-0.5
"23708",11795375,"88","cohort","TCRU",0,615.099999904633,600,0.5
"23709",11795375,"88","unrelated","TCRU",1,647.900000095367,600,-0.5
"23710",11795375,"88","cohort","TCRU",0,647.900000095367,600,0.5
"23711",11795375,"88","unrelated","TCRU",1,684.200000047684,600,-0.5
"23712",11795375,"88","cohort","TCRU",0,684.200000047684,600,0.5
"23713",11795375,"88","unrelated","TCRU",1,724.90000009537,700,-0.5
"23714",11795375,"88","cohort","TCRU",0,724.90000009537,700,0.5
"23715",11795375,"88","unrelated","TCRU",1,756.29999995232,700,-0.5
"23716",11795375,"88","cohort","TCRU",0,756.29999995232,700,0.5
"23717",11795375,"88","unrelated","TCRU",0,787.79999995232,700,-0.5
"23718",11795375,"88","cohort","TCRU",0,787.79999995232,700,0.5
"23719",11795375,"88","unrelated","TCRU",0,820.79999995232,800,-0.5
"23720",11795375,"88","cohort","TCRU",0,820.79999995232,800,0.5
"23721",11795375,"88","unrelated","TCRU",0,856.5,800,-0.5
"23722",11795375,"88","cohort","TCRU",0,856.5,800,0.5
"23723",11795375,"88","unrelated","TCRU",0,891.59999990463,800,-0.5
"23724",11795375,"88","cohort","TCRU",0,891.59999990463,800,0.5
"23725",11795375,"88","unrelated","TCRU",0,926.79999995232,900,-0.5
"23726",11795375,"88","cohort","TCRU",0,926.79999995232,900,0.5
"23727",11795375,"88","unrelated","TCRU",0,971.90000009537,900,-0.5
"23728",11795375,"88","cohort","TCRU",0,971.90000009537,900,0.5
"23729",11795375,"88","unrelated","TCRU",0,1005.59999990463,1000,-0.5
"23730",11795375,"88","cohort","TCRU",0,1005.59999990463,1000,0.5
"23731",11795375,"88","unrelated","TCRU",0,1039.29999995232,1000,-0.5
"23732",11795375,"88","cohort","TCRU",0,1039.29999995232,1000,0.5
"23733",11795375,"88","unrelated","TCRU",0,1071.09999990463,1000,-0.5
"23734",11795375,"88","cohort","TCRU",0,1071.09999990463,1000,0.5
"23735",11795375,"88","unrelated","TCRU",0,1109.79999995232,1100,-0.5
"23736",11795375,"88","cohort","TCRU",0,1109.79999995232,1100,0.5
"23737",11795375,"33","unrelated","TCUU",0,-71.599999904633,-100,-0.5
"23738",11795375,"33","unrelated2","TCUU",0,-71.599999904633,-100,-0.5
"23739",11795375,"33","cohort","TCUU",1,-71.599999904633,-100,0.5
"23740",11795375,"33","unrelated","TCUU",0,-36.900000095367,-100,-0.5
"23741",11795375,"33","unrelated2","TCUU",0,-36.900000095367,-100,-0.5
